34.2848664,-118.8780516,MPK,","
44.2563836,-72.6066961,MPR,","
39.4585954,-77.9608819,MRB,","
33.0561582,-112.0475206,MRC,","
44.94703,-93.0854459,MSP,","
38.750134,-77.4727294,MSS,","
40.9712103,-91.5504888,MTP,","
45.5001121,-73.5665224,MTR,","
38.0190895,-122.1388315,MTZ,","
34.3656614,-92.8137611,MVN,","
48.4185933,-122.3349576,MVW,","
41.3514414,-71.9632425,MYS,","
40.4956355,-74.4475151,NBK,","
36.1125342,-89.2624417,NBN,","
41.7964959,-86.7460496,NBU,","
38.9484629,-76.8719272,NCR,","
34.8409004,-114.6063667,NDL,","
38.0471419,-97.3444822,NEW,","
36.8434974,-76.2761063,NFK,","
43.1098877,-79.0549276,NFL,","
43.1087882,-79.0633085,NFS,","
42.3188531,-72.6264399,NHT,","
41.2976504,-72.9266318,NHV,","
30.0084647,-91.8239291,NIB,","
41.3541878,-72.0931392,NLC,","
41.8373246,-86.2523252,NLS,","
29.9462348,-90.0786902,NOL,","
35.2199095,-97.4428891,NOR,","
37.0228069,-76.4518575,NPN,","
41.7798754,-88.1459757,NPV,","
39.6697388,-75.7535302,NRK,","
40.9122131,-73.7838972,NRO,","
35.7940226,-78.7062868,NSF,","
40.7345989,-74.1639867,NWK,","
43.0728112,-76.2163686,NYF,","
40.7517137,-73.9957489,NYP,","
37.752481,-122.198218,OAC,","
35.464182,-97.5132935,OKC,","
27.2519111,-80.8302856,OKE,","
37.7937975,-122.2714882,OKJ,","
43.4551648,-79.683186,OKL,","
32.7552304,-117.1995263,OLT,","
46.9913706,-122.7939031,OLW,","
41.2497909,-95.9272259,OMA,","
34.0616303,-117.6495922,ONA,","
43.5142714,-70.3761953,ORB,","
45.3661689,-122.5959431,ORC,","
28.5266452,-81.3820375,ORL,","
41.3004096,-72.3771269,OSB,","
41.037178,-93.7649963,OSC,","
33.193086,-117.3790824,OSD,","
41.0187964,-92.4151203,OTM,","
34.1993077,-119.1763131,OXN,","
29.649739,-81.6406244,PAK,","
40.0421333,-75.4810263,PAO,","
39.9590945,-75.9223424,PAR,","
36.7539041,-90.3934147,PBF,","
41.3852612,-89.4669248,PCT,","
45.5290829,-122.6767744,PDX,","
40.4446786,-79.9915525,PGH,","
39.9557799,-75.1819683,PHL,","
39.9973546,-75.1553817,PHN,","
30.5248214,-89.6805924,PIC,","
42.4514342,-73.2539845,PIT,","
40.3163507,-74.6228833,PJC,","
44.6967124,-73.4464797,PLB,","
41.6620834,-88.5381684,PLO,","
37.6586226,-121.8821694,PLS,","
42.6326293,-83.2921966,PNT,","
43.5470273,-89.467091,POG,","
44.0423392,-73.458803,POH,","
40.878761,-88.637025,PON,","
43.6539569,-70.2912346,POR,","
34.058725,-117.7514994,POS,","
41.7056873,-73.9369972,POU,","
35.6226739,-120.6877702,PRB,","
37.856506,-81.0606181,PRC,","
44.5269193,-73.4039041,PRK,","
40.2258945,-111.6640364,PRO,","
46.2369156,-119.0875201,PSC,","
33.8977419,-116.5481285,PSN,","
37.2416398,-77.4288964,PTB,","
42.9604991,-82.4437292,PTH,","
35.012033,-97.357416,PUR,","
41.8292499,-71.4132827,PVD,","
34.741411,-97.2188546,PVL,","
38.5213852,-77.2936358,QAN,","
39.957231,-91.3675498,QCY,","
36.9009664,-104.4379645,RAT,","
40.5837272,-122.3933311,RDD,","
44.5663303,-92.5370877,RDW,","
40.943281,-87.155121,REN,","
35.7772979,-78.6475134,RGH,","
41.9212641,-73.9514219,RHI,","
37.9372561,-122.3530529,RIC,","
33.9761238,-117.369216,RIV,","
39.0845077,-77.1460784,RKV,","
38.7912937,-121.2371932,RLN,","
35.9379504,-77.7976305,RMT,","
37.2732122,-79.9413831,RNK,","
39.5287411,-119.8114917,RNO,","
43.1635068,-77.6081859,ROC,","
43.1995241,-75.4499945,ROM,","
42.4884066,-83.1475432,ROY,","
43.9227641,-72.664886,RPH,","
44.9949627,-73.3715468,RSP,","
38.7495518,-121.286743,RSV,","
42.2111905,-71.148665,RTE,","
40.311981,-88.158406,RTL,","
43.6057409,-72.9818106,RUD,","
48.3697187,-99.9978329,RUG,","
37.5351005,-77.4287069,RVM,","
37.6173409,-77.4976187,RVR,","
44.8122767,-73.0860737,SAB,","
38.5841699,-121.5007494,SAC,","
35.6673907,-80.4660691,SAL,","
32.7168533,-117.1695457,SAN,","
43.496057,-70.4492051,SAO,","
43.0828733,-73.8101548,SAR,","
29.4206819,-98.477949,SAS,","
32.0836178,-81.1483036,SAV,","
45.4010656,-122.2765683,SAY,","
34.413654,-119.692914,SBA,","
27.4965828,-81.4343151,SBG,","
48.506853,-111.8571231,SBY,","
43.1477784,-79.2562594,SCA,","
37.3531073,-121.936245,SCC,","
45.567895,-94.1490011,SCD,","
29.7443003,-90.8133297,SCH,","
30.2783569,-89.7826131,SDL,","
42.8144886,-73.9425836,SDY,","
47.5983889,-122.3299086,SEA,","
38.7114539,-93.2279101,SED,","
28.8087842,-81.2914469,SFA,","
34.2706008,-118.6954854,SIM,","
37.3299054,-121.9025016,SJC,","
42.1090996,-86.4845309,SJM,","
37.9453315,-121.2856017,SKN,","
37.9570518,-121.27889,SKT,","
41.44068,-82.71855,SKY,","
40.76234,-111.909052,SLC,","
44.9323444,-123.0281966,SLM,","
